Name,Acronyms,Address,Founded,Motto,WorldRank,CountryRank,Tel,Fax
Universidad Nacional de San Cristóbal de Huamanga,UNSCH, Portal Independencia 57 Ayacucho   Ayacucho,1677,None,6062,52, +51 (64) 812 522, +51 (64) 812 510
Universidad Nacional de San Juan,UNSJ, Avenida Ignacio de la Roza 391 - este San Juan  J5400 San Juan,1973,"Education for the Future, Dinamic Education",3295,34, +54 (264) 429 5000, +54 (264) 420 0289
Universidad Nacional de San Luis,AR, Avenida Ejercito de Los Andes 950 San Luis  D5700HHW San Luis,1973,None,2902,31, +54 (2652) 425 328, +54 (2652) 425 328
Universidad Nacional de San Martín,UNSM, Jirón Amorarca 315 Tarapoto   San Martin,1979,None,7163,62, +51 (42) 524 253, +51 
"Universidad Nacional de San Martín, Argentina",UNSAM, Avenida 25 de Mayo y Francia San Martín  B1650 Buenos Aires,1992,La Potencia de Talento,1704,14, +54 (11) 4006 1500, +54 
Universidad Nacional de Santiago del Estero,UNSE, Avenida Belgrano (S) 1912 Santiago del Estero  G4200 Santiago del Estero,1973,None,3848,47, +54 (385) 450 9500, +54 (385) 450 9544
Universidad Nacional de Siglo XX,UNSXX, Calle Campero No. 36 Llallagua   Potosi,1985,None,11914,40, +591 (2) 582 0222, +591 (2) 582 2591
"Universidad Nacional de Tierra del Fuego, Antártida e Islas del Atlántico Sur",UNTDF, Onas 450 Ushuaia  V9410CTJ Tierra del Fuego,2010,None,6848,86, +54 (2901) 434 163, +54 
Universidad Nacional de Tres de Febrero,UNTREF," Avenida General Mosconi 2736, Sáenz Peña Buenos Aires  C1678 City of Buenos Aires",1995,None,3347,39, +54 (11) 4519 6010, +54 (11) 4519 6010
Universidad Nacional de Trujillo,UNITRU, Avenida Juan Pablo II s/n Ciudad Universitaria Trujillo   La Libertad,1824,None,2953,15, +51 (44) 205 448, +51 (44) 256 629
Universidad Nacional de Tucumán,UNT, Batalla de Ayacucho 491 San Miguel de Tucumán  T4000 Tucuman,1914,Pedes in Terra ad Sidera Visus,1946,17, +54 (381) 424 7752, +54 (381) 436 4156
Universidad Nacional de Tumbes,UNT," Apartado 157, Avenida Bolognesi 194 Tumbes   Tumbes",1984,None,5691,46, +51 (72) 523 441, +51 (72) 523 441
Universidad Nacional de Ucayali,UNU, Carretera Federico Basadre s/n Km. 6.2 Pucallpa   Ucayali,1979,None,6722,59, +51 (61) 579 962, +51 (61) 592 236
Universidad Nacional de Villa María,UNVM, Lisandro de la Torre 252 Villa María  X5900 Cordoba,1996,None,6565,83, +54 (353) 453 9110, +54 (353) 453 9111
Universidad Nacional de Villa Mercedes,UNViMe, Las Heras 383 Villa Mercedes  D5730 San Luis,2009,None,10442,117, +54 (2657) 422 154, +54 
Universidad Nacional de Villarrica del Espíritu Santo,UNVES,  Villarrica   Guaira,2007,None,10585,20, +595 (541) 44535/ 41869, +595 
Universidad Nacional del Altiplano,UNAP, Avenida Ejército 329 Puno   Puno,1856,None,3444,20, +51 (54) 352 206, +51 (54) 368 590
Universidad Nacional del Alto Uruguay,UNAU, Avenida Tejeda 1042 between Alberdi and Juan XXIII San Vicente   Misiones,2015,None,11149,123, +54 (3755) 460861, +54 
Universidad Nacional del Callao,UNAC, Sáenz Peña 1060 Callao   Callao,1966,Ciencia y Tecnología rumbo al tercer milenio,4836,35, +51 (14) 291 600, +51 (14) 296 607
Universidad Nacional del Centro de la Provincia de Buenos Aires,UNICEN, Pinto 399 Tandil  B7000GHG Buenos Aires,1974,Truth is obtained by effort,1602,13, +54 (2293) 422 000 ext 121, +54 (2293) 421 608
Universidad Nacional del Centro del Perú,UNCP, Calle Real 160 Huancayo   Junin,1959,None,5297,39, +51 (64) 233 032, +51 (64) 235 981
Universidad Nacional del Chaco Austral,UNCAUS, Comandante Fernández Nº 755 Sáenz Peña  H3700LGO Chaco,2007,None,4870,61, +54 (3732) 420 137, +54 (3732) 420 137 Int. 106
Universidad Nacional del Comahue,UNCo, Buenos Aires 1400 Neuquén  Q8300 Neuquen,1972,None,1791,15, +54 (299) 449 0363, +54 (299) 449 0351
Universidad Nacional del Este,UNE, Casilla 389 Ciudad del Este   Alto Parana,1993,None,7712,6, +595 (61) 575 478, +595 (61) 575 479
Universidad Nacional del Litoral,UNL, Boulevard Pellegrini 2750 Santa Fe  S3000 Santa Fe,1919,Lux indeficiens,1398,10, +54 (342) 457 1110 / 19, +54 (342) 457 1110 int. 254
Universidad Nacional del Nordeste,UNNE, 25 de Mayo 868 Corrientes  W3400 Corrientes,1956,"Qualitatum, Eqelentia et Pertinanti",1279,8, +54 (3783) 425 064, +54 (783) 424678
Universidad Nacional del Noroeste de la Provincia de Buenos Aires,UNNOBA, Roque Sáenz Peña 456 Junín  B6000 Buenos Aires,2002,Ciencia y educación para el desarollo social y el crecimiento regional,4493,57, +54 (2362) 44 5479, +54 
Universidad Nacional del Oeste,UNO, Belgrano 369 San Antonio de Padua  B1718 Buenos Aires,2009,None,10564,118, +54 (220) 485 2870, +54 
Universidad Nacional del Oriente,UNO, España esq. Florida edif. Villarroel Santa Cruz de la Sierra   Santa Cruz,1999,None,11844,38, +591 (3) 333 7577, +591 (3) 337 7951
Universidad Nacional del Santa,UNS, Avenida Pacífico 508 Chimbote   Ancash,1984,None,5906,49, +51 (43) 310 445, +51 
Universidad Nacional del Sur,UNS, Avenida Colón 80 Bahía Blanca  B8000FTN Buenos Aires,1956,Ardua Veritatem,2297,21, +54 (291) 459 5000, +54 (291) 459 5016
Universidad Nacional Ecológica,, Avenida Piraí y 3er. Anillo Santa Cruz de la Sierra   Santa Cruz,1999,None,10868,34, +591 (3) 346 0232, +591 (3) 346 0251
Universidad Nacional Evangélica,UNEV," Calle Padre Miguel No. 18, San Carlos Santo Domingo   Distrito Nacional",1986,None,9678,23, +1 (809) 221 6786, +1 (809) 686 1001
Universidad Nacional Experimental de Guayana,UNEG," Avenida las Amèricas, Edificio General de Seguros PH Ciudad Guayana  8050 Bolivar",1982,None,7287,17, +58 (286) 923 3056, +58 (286) 713 7183
Universidad Nacional Experimental de la Seguridad,UNES," Calle La Línea, Zona 02, Edif. Rectorado, Piso PB, Ofic. Unica, Zona Industrial Caracas  1030 Caracas",2009,None,6706,15, +58 (500) 863 7500, +58 
Universidad Nacional Experimental de las Artes,UNEARTE," Avenida México, Calle Tito Salas, Edificio Santa María, Bellas Artes, Mezzanina Caracas   Caracas",2008,None,Un,Un, +58 (212) 574-4596, +58 
Universidad Nacional Experimental de los Llanos Centrales,UNERG, Ciudad Universitaria San Juan de los Morros   Guarico,1977,None,Un,Un, +58 (246) 431 1083, +58 (246) 431 2670
Universidad Nacional Experimental de los Llanos Occidentales,UNELLEZ, Avenida 23 de Enero Barinas   Barinas,1975,None,5270,10, +58 (273) 533 1729, +58 
Universidad Nacional Experimental del Táchira,UNET, Avenida Universidad San Cristóbal  5001 Tachira,1974,None,5061,9, +58 (276) 353 0422, +58 (276) 353 0475
Universidad Nacional Experimental del Yaracuy,UNEY," Zona Industrial Agustín Rivero, edificio CIEPE, piso 2 San Felipe   Yaracuy",,None,Un,Un, +58 (254) 232 4221, +58 (254) 232 0919
Universidad Nacional Experimental Francisco de Miranda,UNEFM, Edificio Rectorado - Calle Norte Coro   Falcon,1977,None,Un,Un, +58 (268) 250 2433, +58 
Universidad Nacional Experimental Indígena del Tauca,UNEIT,  Tauca   Bolivar,2010,None,Un,Un, +58 , +58 
Universidad Nacional Experimental Marítima del Caribe,UMC, Avenida El Ejercito Catia La Mar  1162 Vargas,1811,"Disciplina, Honor y Sacrificio",10331,35, +58 (212) 350 0100, +58 
Universidad Nacional Experimental Politécnica Antonio José de Sucre,UNEXPO, Avenida Corpahuaico entre La Salle y Rotaria Barquisimeto   Lara,1991,None,8577,26, +58 (251) 442 0022, +58 
Universidad Nacional Experimental Rafael Maria Baralt,UNERMB," Avenida El Rosario, Parroquia Carmen Herrera Cabimas   Zulia",1982,None,8493,25, +58 (264) 241 5306, +58 
Universidad Nacional Experimental Simón Rodriguez,UNESR," Avenida Solano, calle Los Mangos con Avenida Las Delicias. Edif. Escalamos al lado de Sigomarket, Sabana Grande Caracas   Caracas",1974,None,7863,22, +58 (212) 761 9284, +58 
Universidad Nacional Experimental Sur del Lago Jesús Maria Semprum,UNESUR, Vía Aeropuerto Santa Bárbara del Zulia   Zulia,2000,None,10465,36, +58 (275) 555 1036, +58 (275) 555 1087
Universidad Nacional Federico Villarreal,UNFV, Paseo Federico Villareal 285 San Miguel   Lima,1963,None,4179,28, +51 (1) 748 0888, +51 
Universidad Nacional Guillermo Brown,UNaB, Avenida Tomás Espora 4320 Burzaco  B1852GAY Buenos Aires,2015,None,4263,54, +54 (11) 6687 3449, +54 
Universidad Nacional Hermilio Valdizan,UNHEVAL, Avenida Universitaria No 601 Huánuco   Huanuco,1964,None,5943,50, +51 (64) 512 341, +51 (64) 513 360
Universidad Nacional Intercultural de Bagua,UNIFSL-B, Jirón Comercio Bagua   Amazonas,2010,None,11913,106, +51 , +51 
Universidad Nacional Intercultural de la Amazonía,UNIA, Carretera a San José Km. 0.5 Yarinacocha   Ucayali,1999,None,7600,65, +51 (61) 596 866, +51 (61) 596 438
Universidad Nacional Intercultural de la Selva Central,UNISCJSA, Jirón Los Cedros Nº 141 La Merced   Junin,2010,None,12511,120, +51 (64) 532 103, +51 
Universidad Nacional Intercultural de Quillabamba,UNIQ, Avenida Bolognesi Nº 205 - 4to Piso Quillabamba   Cusco,2010,None,11820,105, +51 (84) 282 728, +51 
Universidad Nacional Jorge Basadre Grohmann,UNJBG, Avenida Bolognesi / Avenida Pinto s/n Tacna   Tacna,1971,None,3635,25, +51 (54) 721 385, +51 (54) 721 385
Universidad Nacional José Faustino Sánchez Carrión,UNJFSC, Avenida Mercedes Indacochea s/n Huacho   Lima,1968,None,6557,58, +51 (1) 232 2773, +51 (1) 232 1918
Universidad Nacional José María Arguedas,UNAJMA, Jirón Juan Francisco Ramos N° 380 Andahuaylas   Apurimac,2004,None,10312,85, +51 (83) 421 992, +51 
Universidad Nacional Mayor de San Marcos,UNMSM, Avenida Germán Amezaga s/n Lima   Lima,1551,"Universidad del Perú, Decana de América",846,2, +51 (1) 619 7000, +51 (1) 619 7000
Universidad Nacional Micaela Bastidas de Apurímac,UNAMBA, Avenida Eduardo S. Arenas 121 Abancay   Apurimac,2000,Construyendo universidad entre todos para todos,8489,70, +51 (83) 322 577, +51 
Universidad Nacional Pedro Henríquez Ureña,UNPHU, Autopista Duarte Km 7 y 1/2 Santo Domingo  1000 Distrito Nacional,1966,None,4686,8, +1 (809) 540 0422, +1 (809) 540 0425
Universidad Nacional Pedro Ruíz Gallo,UNPRG, Avenida Juan XXIII n° 339 Lambayeque   Lambayeque,1960,None,4999,38, +51 (74) 283 146, +51 
Universidad Nacional Raúl Scalabrini Ortiz,UNSO, Córdoba 1210 Martínez  1640 Buenos Aires,2015,None,11683,124, +54 (11) 4947 2040, +54 
Universidad Nacional San Luis Gonzaga,UNICA," Prolongación Ayabaca C.9, Urbanización San José Ica   Ica",1955,None,5638,45, +51 (34) 223 615, +51 (34) 235 911
Universidad Nacional Santiago Antúnez de Mayolo,UNASAM, Avenida Centenario 200 Huaraz   Ancash,1977,None,3963,27, +51 (44) 721 393, +51 (44) 721 393
Universidad Nacional Tecnológica,UNNATEC," Avenida Independencia No. 254, Gazcue Santo Domingo   Distrito Nacional",2002,None,11419,31, +1 (809) 221 3222, +1 (809) 221 7907
Universidad Nacional Tecnológica de Lima Sur,UNTELS," Campus - Sector 3 Grupo 1A 03 - Cercado (Avenida Central y Av. Bolivar), Villa EL Salvado Lima   Lima",2001,None,9813,81, +51 (1) 715 8878, +51 
Universidad Nacional Tecnológica de San Juan de Lurigancho,,  San Juan de Lurigancho   Lima,2011,None,Un,Un, +51 , +51 
Universidad Nacional Toribio Rodríguez de Mendoza,UNTRM, Ciudad Universitaria - Higos urco Chachapoyas   Amazonas,2000,Hacia la Calidad Académica y Acreditación,8017,67, +51 (41) 477 694, +51 (41) 477 694
Universidad Neotropical,UN,  San José   San Jose,1999,None,13329,55, +506 2253 2583, +506 
Universidad Nicaragüense de Ciencia y Tecnología,UCYT, Semáforos Rubenia 600 mts. Al lago Managua   Managua,2003,Decidí tu futuro,12051,30, +505 (2) 240 0789, +505 (2) 240 0945
Universidad Nicaraguense de Estudios Humanísticos,UNEH," Reparto Nueva Reforma, Rincón Español ½ al sur Managua   Managua",2008,None,13002,39, +505 (2) 268 4036, +505 (2) 266 2835
Universidad Nordeste del Paraguay,UNDP, Avenida Sebastian de Yegros c/ Teniente Adolfo Mello San Estanislao   San Pedro,2007,None,13260,40, +595 (343) 421 334, +595 
Universidad Nororiental privada Gran Mariscal de Ayacucho,UGMA, Avenida José Antonio Anzoátegui Anaco   Anzoategui,1987,None,10011,33, +58 (282) 424 9455, +58 
Universidad Notarial Argentina,UNA, Avenida 51 N 435 La Plata  B1900AVI Buenos Aires,1962,None,10734,119, +54 (221) 421 9283, +54 (221) 421 0552
Universidad Nuestra Señora de La Paz,UNSLP, Belisario Salinas No. 573 La Paz   La Paz,1992,None,10113,24, +591 (2) 241 8290, +591 (2) 241 0255
Universidad Nueva Esparta,UNE," Avenida Sur 7, Urbanización Los Naranjos Caracas   Caracas",1989,Pasión por el futuro,5797,11, +58 (212) 985 2936, +58 (212) 985 1412
Universidad Nueva San Salvador,UNSSA, Alameda Roosevelt y 41 Avenida Sur San Salvador   San Salvador,1981,None,8809,17, +503 2526 4500, +503 2261 2693
Universidad Nur,, Avenida Bánzer No. 100 Santa Cruz de la Sierra   Santa Cruz,1984,None,5434,9, +591 (3) 336 3939, +591 (3) 333 1850
Universidad Obrera de México,UOM,  Mexico City  06020 Mexico City,1933,None,9699,177, +52 , +52 
Universidad Odontológica Dominicana,UOD," Avenida 27 de Febrero esq. Calle 1ra., Las Caobas Santo Domingo   Distrito Nacional",1983,None,Un,Un, +1 (809) 560 7508, +1 (809) 560 7524
Universidad Olmeca A.C.,UO, Km. 14 Carretera Villahermosa Macuspana Col. Dos Montes Villahermosa  86280 Tabasco,1991,None,9891,196, +52 (993) 356 0109, +52 (993) 356 0113
Universidad ORT Uruguay,ORT, Cuareim 1451 Montevideo  11100 Montevideo,1943,None,2234,2, +598 2902 1505, +598 2903 9360
Universidad Pablo de Olavide,UPO," Edificio Alejandro Malaspina, 12 - Carretera de Utrera, Km. 1 Sevilla  41013 Andalucia",1997,None,1290,45, +34 954 349 200, +34 954349238
Universidad Paccioli de Córdoba,, Autopista Córdoba-Fortín Km. 290 Córdoba  94500 Veracruz,1994,None,11965,372, +52 (271) 716 0770, +52 (271) 716 4630
Universidad Panamericana,UP, Augusto Rodin No. 498 Mexico City  03920 Mexico City,1967,"Ubi spiritus, libertas",3007,34, +52 (55) 5482 1600, +52 (55) 5482 1635
Universidad Panamericana del Puerto,," Calle Anzoátegui, Edificio UNIPAP Casco Histórico de Puerto Cabello Puerto Cabello   Carabobo",1998,None,10750,39, +58 (242) 361 9353, +58 (242) 361 6282
"Universidad Panamericana, Costa Rica",UPA, 100 m sur y 50 oeste del Museo Nacional San José  10105 San Jose,1988,Per Aspera ad Astra,12912,52, +506 2233 5382, +506 2221 5498
"Universidad Panamericana, El Salvador",UPAN," Calle Progreso No 234 a 60 Mrs de Avenida Bernal, Colonia Miramonte Poniente San Salvador   San Salvador",1990,None,9662,20, +503 2527 2000, +503 2260 1859
"Universidad Panamericana, Guatemala",UPANA," Boulevard San Isidro, Acatán Zona 16 Guatemala City   Guatemala",1998,None,8283,10, +502 2390 1200, +502 
Universidad para el Desarrollo y la Innovación,UDI," Avenida Cristo Redentor entre 5to y 6to Anillo, Avenida Cristo Redentor Santa Cruz de la Sierra   Santa Cruz",2011,None,12340,45, +591 (3) 342 2525, +591 
Universidad para la Cooperación Internacional,UCI," Avenida 15, calle 35, Barrio Escalante San José  10101 San Jose",1994,"Conocimiento, creatividad y conectividad, para el desarrollo armónico de la comunidad global",7473,12, +506 2283 6464, +506 2280 8433
Universidad para la Investigación Estratégica en Bolivia,U-PIEB, Avenida Arce No. 2942 La Paz   La Paz,2002,None,Un,Un, +591 (2) 243 1528, +591 (2) 243 5235
Universidad Paraguayo Alemana,UPA, Lope de Vega nro. 1279 esq. Atilio Galfre San Lorenzo   Central,2013,None,10667,21, +595 (21) 524 215, +595 
Universidad Partenón Cozumel A.C.,UPC, 11 Avenida Sur por Calle 100 y 105 Cozumel  77660 Quintana Roo,1996,None,12162,389, +52 (987) 872 2570, +52 (987) 872 4978
Universidad Particular de Chiclayo,UDCH, Calle Juan Manuel Iturregui 133 Chiclayo   Lambayeque,1985,None,9156,75, +51 (74) 498 403, +51 
Universidad Particular San Gregorio de Portoviejo,, Calle Sucre Entre Francisco Pacheco y Garcia Moreno Portoviejo   Manabi,2000,None,8482,47, +593 (5) 263 2927, +593 (5) 265 0768
Universidad Paulo Freire,UPF, Del Munich 20 vras. al lago Managua   Managua,1998,Educación para la vida,12363,32, +505 (2) 250 3850, +505 
Universidad Pedagógica de Durango,UPD," Avenida 16 de Septiembre No. 132, Colonia Silvestre Dorador Victoria de Durango  34070 Durango",1997,None,10302,226, +52 (618) 128 6015, +52 (618) 128 4407
Universidad Pedagógica de El Salvador,UPED," 25 Avenida Norte, Diagonal Dr. Arturo Romero y Primera Diagonal San Salvador   San Salvador",1982,None,9345,19, +503 2205 8100, +503 2226 4486
Universidad Pedagógica Experimental Libertador,UPEL, Final Avenida 'Dr. Manuel Pulido Méndez Rubio   Tachira,1983,None,Un,Un, +58 (276) 762 1746, +58 (276) 762 4041
Universidad Pedagógica Nacional,UNIPE, Paraguay 1255 Buenos Aires  C1057AAS City of Buenos Aires,2015,None,6142,77, +54 (11) 3984 9640, +54 
Universidad Pedagógica Nacional,UPN, Calle 73 No. 11-95 Bogotá   Bogota,1955,Educadora de Educadores,2872,25, +57 (1) 347 1190, +57 (1) 347 3535
Universidad Pedagógica Nacional Francisco Morazán,UPNFM," Calle el Dorado, Boulevard Miraflores, frente a Plaza Miraflores Tegucigalpa  11101 Francisco Morazan",1956,Educar para transformar,4362,2, +504 239 4503, +504 231 1257
"Universidad Pedagógica Nacional, Mexico",UPN, Carretera al Ajusco 24 Mexico City  14200 Mexico City,1978,None,4209,48, +52 (55) 5645 6469, +52 (55) 5645 5340
Universidad Pedagógica Veracruzana,UPV," Calle Museo No. 133, Colonia Unidad Magisterial Xalapa  91010 Veracruz",1980,None,Un,Un, +52 (228) 840 1848, +52 (228) 814 0036
Universidad Pedagógica y Tecnológica de Colombia,UPTC, Avenida Central del Norte 39-115 Tunja   Boyaca,1953,Futurum Aedificamus,2629,21, +57 (8) 740 5626, +57 
Universidad Pedro de Gante,UAR, Carlos Medellín No. 707 Col. Adolfo Prieto Guadalupe  67130 Nuevo Leon,1993,None,9540,165, +52 (81) 8379 3130, +52 (81) 8379 0567
Universidad Peruana Austral del Cusco,UPAC, Calle Sacsayhuaman L-13 - Urb Manuel Prado Cusco   Cusco,2010,None,12347,118, +51 (84) 241 189, +51 
Universidad Peruana Cayetano Heredia,UPCH, San Martín de Porres 31 Lima   Lima,1961,Spiritus ubi Vult Spirat,1786,6, +51 (1) 319 0000, +51 (1) 482 3435
Universidad Peruana de Arte Orval,ORVAL, Avenida Primavera 207 Chacarilla Lima   Lima,2010,None,13295,133, +51 (1) 719 2319, +51 
Universidad Peruana de Ciencias Aplicadas,UPC," Prolongación Primavera 2390, Monterrico Lima   Lima",1994,Exígete. Innova. UPC.,1072,3, +51 (1) 630 3333, +51 
Universidad Peruana de Ciencias e Informatica,UPCI," Avenida Talara 748, Jesús Maria Lima   Lima",2002,None,10751,88, +51 (1) 330 7087, +51 
Universidad Peruana de Integración Global,UPIG, Avenida Circunvalación #653 Urb - San Ignacio de Monterrico Lima   Lima,2007,None,12645,122, +51 (1) 275 0500, +51 
Universidad Peruana de Investigación y Negocios,UPEIN," Avenida Salaverry 1810, Jesús María Lima   Lima",2010,None,12235,112, +51 (1) 470 1687, +51 
Universidad Peruana de las Américas,, Avenida Garcilaso de la Vega N° 1880 Lima   Lima,2002,None,9188,77, +51 (1) 332 7461, +51 
Universidad Peruana del Centro,UPeCEN, Jirón Moquegua 474 Huancayo   Junin,2009,None,11570,103, +51 (64) 202 005, +51 
Universidad Peruana del Oriente,UPO, Avenida Abelardo Quiñones Nº 2725 Iquitos   Loreto,2006,None,12766,124, +51 (65) 261 104, +51 
Universidad Peruana Los Andes,UPLA, Avenida Giráldez 230 Huancayo   Junin,1983,Hacia la Excelencia Académica,6436,56, +51 (64) 224 479, +51 (64) 223 848
Universidad Peruana Simón Bolivar,USB, Avenida Brasil 1228 - Pueblo Libre Lima   Lima,2006,None,11738,104, +51 (1) 331 0002 Anexos 129 / 130, +51 
Universidad Peruana Unión,UPeU, Carretera Central Km. 19.5 Nana - Chaclacayo Lima   Lima,1983,educat huic vitae et aeternitate,3610,24, +51 (1) 359 0060, +51 (1) 359 0063
Universidad Piloto de Colombia,UPC," Carrera 9 No. 45 A-44, 1er Piso Bogotá   Bogota",1962,Un espacio para la evolución,5866,72, +57 (1) 285 6450, +57 (1) 320 1706
Universidad Politécnica Amazónica,UPA, Jirón Santa Rosa Nº 047 - Sector Gonchillo Bajo Bagua Grande   Amazonas,2011,None,12914,126, +51 (41) 475 111, +51 
Universidad Politécnica Cuencamé,," Avenida Universidad s/n, Pueblo de Santiago Cuencamé  35805 Durango",,None,13140,507, +52 (671) 763 0764, +52 
Universidad Politécnica de Aguascalientes,UPA, Prolongación Avenida Mahatma Gandhi s/n. Km. 2 Aguascalientes  20280 Aguascalientes,2002,None,9803,185, +52 (449) 442 1400, +52 (449) 442 8058
Universidad Politécnica de Altamira,," Nuevo Libramiento Altamira Km. 3, Santa Amalia Altamira  89602 Tamaulipas",2006,None,11102,279, +52 (833) 304 0474, +52 (833) 304 0474 ext. 1011
Universidad Politécnica de Amozoc,," Avenida Ampliación Luis Oropeza No. 5202, San Andrés las Vegas Amozoc de Mota  72980 Puebla",,None,12279,401, +52 (222) 168 8567, +52 (222) 168 8358
Universidad Politécnica de Apodaca,," Avenida Poltécnica cruz con la Carretera Miguel Alemán, Km. 24.5 Apodaca  66629 Nuevo Leon",2010,None,12871,482, +52 (81) 4000 4200, +52 
Universidad Politécnica de Bacalar,, Avenida 39 entre calle 50 y 54 Bacalar  77930 Quintana Roo,,None,12444,430, +52 (983) 186 3171, +52 
Universidad Politécnica de Baja California,," Calle de la claridad s/n, Colonia Plutarco Elias Calles Mexicali  21376 Baja California",2006,None,10930,264, +52 (686) 104 2727, +52 (686) 841 5420
Universidad Politécnica de Cartagena,UPCT," Plaza del Cronista Isidoro Valverde, s/n Edificio ""La Milagrosa"" Cartagena  30202 Region of Murcia",1998,Enseñamos futuro,1642,51, +34 968325400, +34 968325700
Universidad Politécnica de Cataluña,UPC," Edifici R. Campus Nord, Carrer Jordi Girona, 31 Barcelona  08034 Catalonia",1971,None,299,9, +34 934016200, +34 934016210
Universidad Politécnica de Chiapas,UP Chiapas, Calle Eduardo J. Selvas s/n Tuxtla Gutiérrez  29010 Chiapas,2004,Tecnología para el bien común,9631,171, +52 (961) 612 0484, +52 (961) 612 0499
Universidad Politécnica de Chihuahua,," Avenida Téofilo Borunda No. 13200, Colonia Labor de Terrazas Chihuahua  31220 Chihuahua",,None,12153,387, +52 (614) 214 2424, +52 
Universidad Politécnica de Durango,, Carretera Durango-México Km. 9.5 Victoria de Durango  34300 Durango,,None,12570,443, +52 (618) 150 1300, +52 
Universidad Politécnica de El Salvador,UPES, Boulevard Tutunichapa y 5a. Avenida Norte Frente a Redondel José Martí San Salvador   San Salvador,1979,None,8246,15, +503 2231 8819, +503 2225 7828
Universidad Politécnica de Francisco I. Madero,UPFIM, Domicilio Conocido Tepatepec Francisco I. Madero  42660 Hidalgo,,None,10858,261, +52 (738) 724 1174, +52 (738) 724 1170
Universidad Politécnica de Gómez Palacio,Unipoli," Carretera El Vergel-La Torreña Km. 0 820, Localidad El Vergel Gómez Palacio  35120 Durango",2005,None,11518,315, +52 (871) 192 2700, +52 (871) 192 2700
Universidad Politécnica de Guanajuato,, Avenida Universidad Norte s/n Cortazar  38300 Guanajuato,,None,9888,195, +52 (461) 441 4300, +52 (461) 441 4328
Universidad Politécnica de Huatusco,, Avenida 1 Oriente 728 Huatusco  94100 Veracruz,,None,12418,425, +52 (273) 734 3612, +52 
Universidad Politécnica de Huejutla,UPHuejutla, Parque Industrial Siglo XXI Carretera Huejutla-Chalahuiyapa Km. 3.5 Huejutla de Reyes  43000 Hidalgo,,None,12953,486, +52 (789) 855 0001, +52 
Universidad Politécnica de Ingeniería,UPI," Residencial La Granja, Bloque F, lote 1 Comayagüela   Francisco Morazan",2007,None,10974,11, +504 225 7454, +504 
Universidad Politécnica de la Región Ribereña,," Lib. Lázaro Cárdenas del Río No. 325, Colonia Americo Villarreal Ciudad Miguel Alemán  88300 Tamaulipas",2009,None,12753,467, +52 (897) 972 3680, +52 
Universidad Politécnica de la Zona Metropolitana de Guadalajara,," Carretera Tlajomulco-Santa Fe, Km. 3.5 No. 595, Colonia Lomas de Tejeda Tlajomulco de Zúñiga  45670 Jalisco",,None,8561,119, +52 (33) 3040 9900, +52 
Universidad Politécnica de Lázaro Cárdenas,," Avenida Galeanas s/n, Colonia Las 600 Casas Lázaro Cárdenas  60950 Michoacan",,None,13103,504, +52 (753) 532 2716, +52 
Universidad Politécnica de Madrid,UPM," Calle Ramiro de Maeztu, 7 Madrid  28040 Community of Madrid",1971,Technica impendi nationi,270,7, +34 913366050, +34 913366210
Universidad Politecnica de Nicaragua,UPOLI, Costado Sur Villa Ruben Dario Managua   Managua,1967,Sirviendo a la comunidad,4690,4, +505 (2) 897 740, +505 (2) 499 234
Universidad Politécnica de Pachuca,UPP, Carretera Pachuca-Ciudad Sahagún Km. 20 Ex-Hacienda de Sta. Bárbara Pachuca  43841 Hidalgo,2003,None,9789,184, +52 (771) 791 1800, +52 (771) 791 1809
Universidad Politécnica de Pénjamo,," Carretera Irapuato-La Piedad Km. 44, Predio El Derramadero Pénjamo  36921 Guanajuato",,None,12496,437, +52 (469) 692 6000, +52 
Universidad Politécnica de Piedras Negras,, Avenida Marina Armada de Mexico No. 501 Piedras Negras  26015 Coahuila,,None,13124,506, +52 (867) 188 6807, +52 
Universidad Politécnica de Puebla,, 25 Poniente No. 118 Col. El Carmen Puebla  72520 Puebla,,None,11679,336, +52 (222) 893 6200, +52 (222) 893 6204
Universidad Politecnica de Puerto Rico,UPPR, 377 Ponce de Leon Avenue San Juan  00919 ,1966,None,4281,6, +1 (787) 622 8000, +1 (787) 754 8268
Universidad Politécnica de Querétaro,UPQ, Avenida Constituyentes esq. Luis Pasteur s/n Querétaro  76000 Queretaro,,None,9196,146, +52 (442) 251 9610, +52 (442) 251 9610
Universidad Politécnica de Quintana Roo,," Avenida Arco Bicentenario, Mza. 11, Lote 1119-33, Sm. 255 Cancún  77500 Quintana Roo",2010,None,11947,369, +52 (998) 283 1859, +52 (998) 283 1859
Universidad Politécnica de Ramos Arizpe,," Carretera Lázaro Cardenas-Snifntre Km. 3, Antiguo Internado de Santa Teresa San Pedro  27900 Coahuila",2014,None,12723,462, +52 (872) 773 4091, +52 
Universidad Politécnica de San Luís Potosí,UPSLP," Iturbide 140, Colonia Centro Histórico San Luis Potosí  78000 San Luis Potosi",2001,"Ciencia, Tecnología y Cultura al Servicio del Ser Humano",10610,248, +52 (444) 815 5415, +52 (444) 812 6519
Universidad Politécnica de Santa Rosa Jáuregui,," Carretera Federal 57 QRO- SLP Km. 31 + 150, Santa Rosa Jaureguí Querétaro  76220 Queretaro",2011,None,9695,176, +52 (442) 196 1300, +52 
